"Ano EmissÆo	Entrada/Sa¡da	Munic¡pio Destinat rio	CNAE (C)	Descri‡Æo do CNAE	CNAE (DivisÆo)	CNAE (Grupo)	CNAE (Classe)	NCM Produto	NCM (Cap¡tulo)	NCM (Posi‡Æo)	NCM (Subposi‡Æo)	CFOP	Descri‡Æo CFOP	CFOP (1)	CFOP (2)	Total Bruto Produtos	NCM (Cap¡tulo) Desc	NCM (Posi‡Æo) Desc	NCM (Subposi‡Æo) Desc"							
"2018	0 - entrada	ABAETETUBA	4635402	Com‚rcio atacadista de cerveja, chope e refrigerante	46	463	46354	70109090	70	7010	70109	1909	Retorno de bem remetido por conta de contrato de comodato	1	19	103939.7	Vidro e suas obras.	""""""Garrafäes, garrafas, frascos, boiäes, vasos, embalagens tubulares, ampolas e outros recipientes de vidro pr¢prios para transporte ou embalagem"	 boiäes de vidro para conservas	" rolhas, tampas e outros dispositivos para fechar recipientes, de vidro.""""""	"					
"2018	0 - entrada	ABAETETUBA	4635402	Com‚rcio atacadista de cerveja, chope e refrigerante	46	463	46354	73110000	73	7311	73110	1909	Retorno de bem remetido por conta de contrato de comodato	1	19	1000.0	""""""Obras de ferro fundido, ferro ou a‡o.""""""		"							
"2018	0 - entrada	ABAETETUBA	4635402	Com‚rcio atacadista de cerveja, chope e refrigerante	46	463	46354	76129090	76	7612	76129	1909	Retorno de bem remetido por conta de contrato de comodato	1	19	3593.2	Alum¡nio e suas obras.	""""""Reservat¢rios, barris, tambores, latas, caixas e recipientes semelhantes (incluindo os recipientes tubulares, r¡gidos ou flex¡veis) para quaisquer mat‚rias (exceto gases comprimidos ou liquefeitos), de alum¡nio, de capacidade nÆo superior a 300 l, sem dispositivos mecƒnicos ou t‚rmicos, mesmo com revestimento interior ou calor¡fugo.""""""	"							
"2018	0 - entrada	ABAETETUBA	4635402	Com‚rcio atacadista de cerveja, chope e refrigerante	46	463	46354	84185090	84	8418	84185	1909	Retorno de bem remetido por conta de contrato de comodato	1	19	9870.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""Refrigeradores, congeladores (freezers) e outros materiais, m quinas e aparelhos, para a produ‡Æo de frio, com equipamento el‚trico ou outro"	" bombas de calor, excluindo as m quinas e aparelhos de ar-condicionado da posi‡Æo 84.15.""""""	"						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	02071400	02	0207	02071	1201	Devolu‡Æo de venda de produ‡Æo do estabelecimento	1	12	724.0			"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	02101200	02	0210	02101	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	194.25			"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	04029900	04	0402	04029	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	1.99			"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	04031000	04	0403	04031	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	112.74			"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	04039000	04	0403	04039	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	31.4			"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	04039000	04	0403	04039	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	8.7			"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	04061090	04	0406	04061	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	32.34			"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	11041200	11	1104	11041	1201	Devolu‡Æo de venda de produ‡Æo do estabelecimento	1	12	32.42	Produtos da ind£stria de moagem"	 malte	 amidos e f‚culas	 inulina	" gl£ten de trigo.	""""""GrÆos de cereais trabalhados de outro modo (por exemplo, descascados, esmagados, em flocos, em p‚rolas, cortados ou partidos), com exclusÆo do arroz da posi‡Æo 10.06"	" germes de cereais, inteiros, esmagados, em flocos ou mo¡dos.""""""	- GrÆos esmagados ou em flocos:"		
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	15152910	15	1515	15152	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	108.8	Gorduras e ¢leos animais ou vegetais"	 produtos da sua dissocia‡Æo	 gorduras aliment¡cias elaboradas	" ceras de origem animal ou vegetal.	""""""Outras gorduras e ¢leos vegetais (incluindo o ¢leo de jojoba) e respectivas fra‡äes, fixos, mesmo refinados, mas nÆo quimicamente modificados.""""""	- àleo de milho e respectivas fra‡äes:"				
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	15162000	15	1516	15162	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	933.65	Gorduras e ¢leos animais ou vegetais"	 produtos da sua dissocia‡Æo	 gorduras aliment¡cias elaboradas	" ceras de origem animal ou vegetal.	""""""Gorduras e ¢leos animais ou vegetais e respectivas fra‡äes, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas nÆo preparados de outro modo.""""""	"				
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	16010000	16	1601	16010	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	221.8	""""""Prepara‡äes de carne, de peixes ou de crust ceos, de moluscos ou de outros invertebrados aqu ticos.""""""		"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	16023230	16	1602	16023	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	384.0	""""""Prepara‡äes de carne, de peixes ou de crust ceos, de moluscos ou de outros invertebrados aqu ticos.""""""	""""""Outras prepara‡äes e conservas de carne, de miudezas ou de sangue.""""""	- De aves da posi‡Æo 01.05:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	19053100	19	1905	19053	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	164.0	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	""""""- Bolachas e biscoitos, adicionados de edulcorantes"	" waffles e wafers:"""""""				
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	19053200	19	1905	19053	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	95.19	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	""""""- Bolachas e biscoitos, adicionados de edulcorantes"	" waffles e wafers:"""""""				
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	20081900	20	2008	20081	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	153.6	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	""""""- Fruta de casca rija, amendoins e outras sementes, mesmo misturados entre si:"""""""							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22021000	22	2202	22021	1409	Transferˆncia para comercializa‡Æo em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	22.4	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22021000	22	2202	22021	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	6657.62	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22021000	22	2202	22021	1906	Retorno de mercadoria remetida para dep¢sito fechado ou armaz‚m geral	1	19	10550.3	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22029900	22	2202	22029	1906	Retorno de mercadoria remetida para dep¢sito fechado ou armaz‚m geral	1	19	10.0	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µguas, incluindo as  guas minerais e as  guas gaseificadas, adicionadas de a‡£car ou de outros edulcorantes ou aromatizadas e outras bebidas nÆo alco¢licas, exceto sucos (sumos) de fruta ou de produtos hort¡colas, da posi‡Æo 20.09.""""""	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22030000	22	2203	22030	1409	Transferˆncia para comercializa‡Æo em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	120.31	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22030000	22	2203	22030	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	363.16	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22030000	22	2203	22030	1906	Retorno de mercadoria remetida para dep¢sito fechado ou armaz‚m geral	1	19	19952.44	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22060090	22	2206	22060	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	91.25	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""		"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22084000	22	2208	22084	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	39450.0	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µlcool et¡lico nÆo desnaturado, com um teor alco¢lico, em volume, inferior a 80 % vol"	" aguardentes, licores e outras bebidas espirituosas.""""""	"						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22089000	22	2208	22089	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	31.5	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µlcool et¡lico nÆo desnaturado, com um teor alco¢lico, em volume, inferior a 80 % vol"	" aguardentes, licores e outras bebidas espirituosas.""""""	"						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	22089000	22	2208	22089	1906	Retorno de mercadoria remetida para dep¢sito fechado ou armaz‚m geral	1	19	91.17	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µlcool et¡lico nÆo desnaturado, com um teor alco¢lico, em volume, inferior a 80 % vol"	" aguardentes, licores e outras bebidas espirituosas.""""""	"						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	27101921	27	2710	27101	1661	Devolu‡Æo de venda de combust¡vel ou lubrificante destinado … comercializa‡Æo	1	16	1034.84	""""""Combust¡veis minerais, ¢leos minerais e produtos da sua destila‡Æo"	 mat‚rias betuminosas	" ceras minerais.""""""	""""""àleos de petr¢leo ou de minerais betuminosos, exceto ¢leos brutos"	 prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos	" res¡duos de ¢leos.""""""	""""""- àleos de petr¢leo ou de minerais betuminosos (exceto ¢leos brutos) e prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os res¡duos de ¢leos:"""""""			
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	27101921	27	2710	27101	1662	Devolu‡Æo de venda de combust¡vel ou lubrificante destinado a consumidor ou usu rio final	1	16	36864.0	""""""Combust¡veis minerais, ¢leos minerais e produtos da sua destila‡Æo"	 mat‚rias betuminosas	" ceras minerais.""""""	""""""àleos de petr¢leo ou de minerais betuminosos, exceto ¢leos brutos"	 prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos	" res¡duos de ¢leos.""""""	""""""- àleos de petr¢leo ou de minerais betuminosos (exceto ¢leos brutos) e prepara‡äes nÆo especificadas nem compreendidas noutras posi‡äes, que contenham, como constituintes b sicos, 70 % ou mais, em peso, de ¢leos de petr¢leo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os res¡duos de ¢leos:"""""""			
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	33021000	33	3302	33021	1201	Devolu‡Æo de venda de produ‡Æo do estabelecimento	1	12	28.43	àleos essenciais e resinoides"	" produtos de perfumaria ou de toucador preparados e prepara‡äes cosm‚ticas.	""""""Misturas de substƒncias odor¡feras e misturas (incluindo as solu‡äes alco¢licas) … base de uma ou mais destas substƒncias, do tipo utilizado como mat‚rias b sicas para a ind£stria"	" outras prepara‡äes … base de substƒncias odor¡feras, do tipo utilizado para a fabrica‡Æo de bebidas.""""""	"					
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	38089119	38	3808	38089	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	799.3	Produtos diversos das ind£strias qu¡micas.	""""""Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germina‡Æo e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como prepara‡äes ou ainda sob a forma de artigos, tais como fitas, mechas e velas sulfuradas e papel mata-moscas.""""""	- Outros:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	38089419	38	3808	38089	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	41.4	Produtos diversos das ind£strias qu¡micas.	""""""Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germina‡Æo e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como prepara‡äes ou ainda sob a forma de artigos, tais como fitas, mechas e velas sulfuradas e papel mata-moscas.""""""	- Outros:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	39231090	39	3923	39231	1209	Devolu‡Æo de mercadoria adquirida ou recebida de terceiros, remetida em transferˆncia	1	12	997.5	Pl stico e suas obras.	""""""Artigos de transporte ou de embalagem, de pl stico"	" rolhas, tampas, c psulas e outros dispositivos para fechar recipientes, de pl stico.""""""	"						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	40103100	40	4010	40103	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	49.0	Borracha e suas obras.	""""""Correias transportadoras ou de transmissÆo, de borracha vulcanizada.""""""	- Correias de transmissÆo:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	40103500	40	4010	40103	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	70.0	Borracha e suas obras.	""""""Correias transportadoras ou de transmissÆo, de borracha vulcanizada.""""""	- Correias de transmissÆo:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	40169300	40	4016	40169	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	20.0	Borracha e suas obras.	Outras obras de borracha vulcanizada nÆo endurecida.	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	48183000	48	4818	48183	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	991.5	""""""Papel e cartÆo"	" obras de pasta de celulose, de papel ou de cartÆo.""""""	""""""Papel higiˆnico e pap‚is semelhantes, pasta (ouate) de celulose ou mantas de fibras de celulose, do tipo utilizado para fins dom‚sticos ou sanit rios, em rolos de largura nÆo superior a 36 cm, ou cortados em formas pr¢prias"	" len‡os, incluindo os de desmaquiar, toalhas de mÆo, toalhas de mesa, guardanapos, len‡¢is e artigos semelhantes, de uso dom‚stico, de toucador, higiˆnicos ou hospitalares, vestu rio e seus acess¢rios, de pasta de papel, papel, pasta (ouate) de celulose ou de mantas de fibras de celulose.""""""	"					
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	70109021	70	7010	70109	1209	Devolu‡Æo de mercadoria adquirida ou recebida de terceiros, remetida em transferˆncia	1	12	1274.4	Vidro e suas obras.	""""""Garrafäes, garrafas, frascos, boiäes, vasos, embalagens tubulares, ampolas e outros recipientes de vidro pr¢prios para transporte ou embalagem"	 boiäes de vidro para conservas	" rolhas, tampas e outros dispositivos para fechar recipientes, de vidro.""""""	"					
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	84099114	84	8409	84099	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	244.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	Partes reconhec¡veis como exclusiva ou principalmente destinadas aos motores das posi‡äes 84.07 ou 84.08.	- Outras:"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	85061010	85	8506	85061	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	8.46	""""""M quinas, aparelhos e materiais el‚tricos, e suas partes"	" aparelhos de grava‡Æo ou de reprodu‡Æo de som, aparelhos de grava‡Æo ou de reprodu‡Æo de imagens e de som em televisÆo, e suas partes e acess¢rios.""""""	""""""Pilhas e baterias de pilhas, el‚tricas.""""""	"						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	85392190	85	8539	85392	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	2229.1	""""""M quinas, aparelhos e materiais el‚tricos, e suas partes"	" aparelhos de grava‡Æo ou de reprodu‡Æo de som, aparelhos de grava‡Æo ou de reprodu‡Æo de imagens e de som em televisÆo, e suas partes e acess¢rios.""""""	""""""Lƒmpadas e tubos el‚tricos de incandescˆncia ou de descarga, incluindo os artigos denominados """"""""far¢is e projetores, em unidades seladas""""""	""""""- Outras lƒmpadas e tubos de incandescˆncia, exceto de raios ultravioleta ou infravermelhos:"""""""						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	87085080	87	8708	87085	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	310.0	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	"							
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	95044000	95	9504	95044	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	2424.72	""""""Brinquedos, jogos, artigos para divertimento ou para esporte"	" suas partes e acess¢rios.""""""	""""""Consoles e m quinas de jogos de v¡deo, artigos para jogos de salÆo, incluindo os jogos com motor ou outro mecanismo, os bilhares, as mesas especiais para jogos de cassino e os jogos de balizas (pinos*) autom ticos (boliche).""""""	"						
"2018	0 - entrada	ABAETETUBA	4635403	Com‚rcio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	46	463	46354	96032100	96	9603	96032	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	36.72	Obras diversas.	""""""Vassouras e escovas, mesmo constituindo partes de m quinas, de aparelhos ou de ve¡culos, vassouras mecƒnicas de uso manual nÆo motorizadas, pinc‚is e espanadores"	 cabe‡as preparadas para escovas, pinc‚is e artigos semelhantes	 bonecas e rolos para pintura	" rodos de borracha ou de mat‚rias flex¡veis semelhantes.""""""	""""""- Escovas de dentes, escovas e pinc‚is de barba, escovas para cabelo, para c¡lios ou para unhas e outras escovas de toucador de pessoas, incluindo as que sejam partes de aparelhos:"""""""				
"2018	0 - entrada	ABAETETUBA	4635499	Com‚rcio atacadista de bebidas nÆo especificadas anteriormente	46	463	46354	11041200	11	1104	11041	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	1394.4	Produtos da ind£stria de moagem"	 malte	 amidos e f‚culas	 inulina	" gl£ten de trigo.	""""""GrÆos de cereais trabalhados de outro modo (por exemplo, descascados, esmagados, em flocos, em p‚rolas, cortados ou partidos), com exclusÆo do arroz da posi‡Æo 10.06"	" germes de cereais, inteiros, esmagados, em flocos ou mo¡dos.""""""	- GrÆos esmagados ou em flocos:"		
"2018	0 - entrada	ABAETETUBA	4635499	Com‚rcio atacadista de bebidas nÆo especificadas anteriormente	46	463	46354	16010000	16	1601	16010	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	609.0	""""""Prepara‡äes de carne, de peixes ou de crust ceos, de moluscos ou de outros invertebrados aqu ticos.""""""		"							
"2018	0 - entrada	ABAETETUBA	4635499	Com‚rcio atacadista de bebidas nÆo especificadas anteriormente	46	463	46354	19012000	19	1901	19012	1410	Devolu‡Æo de venda de produ‡Æo do estabelecimento em opera‡Æo com produto sujeito ao regime de substitui‡Æo tribut ria	1	14	58.87	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Extratos de malte"	 prepara‡äes aliment¡cias de farinhas, grumos, sˆmolas, amidos, f‚culas ou de extratos de malte, que nÆo contenham cacau ou que contenham menos de 40 %, em peso, de cacau, calculado sobre uma base totalmente desengordurada, nÆo especificadas nem compreendidas noutras posi‡äes	" prepara‡äes aliment¡cias de produtos das posi‡äes 04.01 a 04.04, que nÆo contenham cacau ou que contenham menos de 5 %, em peso, de cacau, calculado sobre uma base totalmente desengordurada, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	"				
"2018	0 - entrada	ABAETETUBA	4635499	Com‚rcio atacadista de bebidas nÆo especificadas anteriormente	46	463	46354	19053100	19	1905	19053	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	5150.0	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	""""""- Bolachas e biscoitos, adicionados de edulcorantes"	" waffles e wafers:"""""""				
