Ano Emissão	Entrada/Saída	Município Destinatário	CNAE (C)	Descrição do CNAE	CNAE (Divisão)	CNAE (Grupo)	CNAE (Classe)	NCM Produto	NCM (Capítulo)	NCM (Posição)	NCM (Subposição)	CFOP	Descrição CFOP	CFOP (1)	CFOP (2)	Total Bruto Produtos	NCM (Capítulo) Desc	NCM (Posição) Desc	NCM (Subposição) Desc
2018	0 - entrada	ABAETETUBA	4530703	Comércio a varejo de peças e acessórios novos para veículos automotores	45	453	45307	96034010	96	9603	96034	2202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	2	22	260.3	Obras diversas.	"""Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; rodos de borracha ou de matérias flexíveis semelhantes."""	
2018	0 - entrada	ABAETETUBA	4530705	Comércio a varejo de pneumáticos e câmaras-de-ar	45	453	45307	40122000	40	4012	40122	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	680.0	Borracha e suas obras.	"""Pneumáticos recauchutados ou usados, de borracha; pneus maciços ou ocos, bandas de rodagem para pneumáticos e flaps, de borracha."""	
2018	0 - entrada	ABAETETUBA	4541201	Comércio por atacado de motocicletas e motonetas	45	454	45412	87112010	87	8711	87112	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	8382.46	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	19049000	19	1904	19049	1914	Retorno de mercadoria ou bem remetido para exposição ou feira	1	19	11877.83	"""Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria."""	"""Produtos à base de cereais, obtidos por expansão ou por torrefação (flocos de milho (corn flakes), por exemplo); cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com exceção da farinha, do grumo e da sêmola), pré-cozidos ou preparados de outro modo, não especificados nem compreendidos noutras posições."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	85011029	85	8501	85011	1914	Retorno de mercadoria ou bem remetido para exposição ou feira	1	19	43015.35	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Motores e geradores, elétricos, exceto os grupos eletrogêneos."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	87112010	87	8711	87112	1914	Retorno de mercadoria ou bem remetido para exposição ou feira	1	19	632335.37	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	87112010	87	8711	87112	2410	Devolução de venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária	2	24	12396.0	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	87112020	87	8711	87112	1914	Retorno de mercadoria ou bem remetido para exposição ou feira	1	19	1106619.97	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	87112020	87	8711	87112	2410	Devolução de venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária	2	24	9690.0	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	87113000	87	8711	87113	1914	Retorno de mercadoria ou bem remetido para exposição ou feira	1	19	31820.94	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541203	Comércio a varejo de motocicletas e motonetas novas	45	454	45412	87119000	87	8711	87119	1914	Retorno de mercadoria ou bem remetido para exposição ou feira	1	19	50038.8	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	19011030	19	1901	19011	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	45.43	"""Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria."""	"""Extratos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou de extratos de malte, que não contenham cacau ou que contenham menos de 40 %, em peso, de cacau, calculado sobre uma base totalmente desengordurada, não especificadas nem compreendidas noutras posições; preparações alimentícias de produtos das posições 04.01 a 04.04, que não contenham cacau ou que contenham menos de 5 %, em peso, de cacau, calculado sobre uma base totalmente desengordurada, não especificadas nem compreendidas noutras posições."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	27101932	27	2710	27101	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	4083.6	"""Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais."""	"""Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos."""	"""- Óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os resíduos de óleos:"""
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	27101932	27	2710	27101	1661	Devolução de venda de combustível ou lubrificante destinado à comercialização	1	16	1308.0	"""Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais."""	"""Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos."""	"""- Óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os resíduos de óleos:"""
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	27101932	27	2710	27101	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	5120.88	"""Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais."""	"""Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos; resíduos de óleos."""	"""- Óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de óleos de petróleo ou de minerais betuminosos, exceto os que contenham biodiesel e exceto os resíduos de óleos:"""
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	38190000	38	3819	38190	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	320.1	Produtos diversos das indústrias químicas.		
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	40114000	40	4011	40114	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	6134.9	Borracha e suas obras.	"""Pneumáticos novos, de borracha."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	40114000	40	4011	40114	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	1885.3	Borracha e suas obras.	"""Pneumáticos novos, de borracha."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	40132000	40	4013	40132	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	72.0	Borracha e suas obras.	Câmaras de ar de borracha.	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	40132000	40	4013	40132	2202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	2	22	158.84	Borracha e suas obras.	Câmaras de ar de borracha.	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	68132000	68	6813	68132	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	31.55	"""Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes."""	"""Guarnições de fricção (por exemplo, placas, rolos, tiras, segmentos, discos, anéis, pastilhas), não montadas, para freios (travões), embreagens ou qualquer outro mecanismo de fricção, à base de amianto, de outras substâncias minerais ou de celulose, mesmo combinadas com têxteis ou outras matérias."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	73151210	73	7315	73151	2202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	2	22	163.5	"""Obras de ferro fundido, ferro ou aço."""	"""Correntes, cadeias, e suas partes, de ferro fundido, ferro ou aço."""	- Correntes de elos articulados e suas partes:
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	82054000	82	8205	82054	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	32.61	"""Ferramentas, artigos de cutelaria e talheres, e suas partes, de metais comuns."""	"""Ferramentas manuais (incluindo os corta-vidros (diamantes de vidraceiro)) não especificadas nem compreendidas noutras posições; lâmpadas ou lamparinas, de soldar (maçaricos) e semelhantes; tornos de apertar, sargentos e semelhantes, exceto os acessórios ou partes de máquinas-ferramentas ou de máquinas de corte a jato de água; bigornas; forjas portáteis; mós com armação, manuais ou de pedal."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	84099112	84	8409	84099	2410	Devolução de venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária	2	24	105.18	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	Partes reconhecíveis como exclusiva ou principalmente destinadas aos motores das posições 84.07 ou 84.08.	- Outras:
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	84099118	84	8409	84099	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	130.92	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	Partes reconhecíveis como exclusiva ou principalmente destinadas aos motores das posições 84.07 ou 84.08.	- Outras:
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	84705011	84	8470	84705	2949	Outra entrada de mercadoria ou prestação de serviço não especificado	2	29	838.8	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	"""Máquinas de calcular e máquinas de bolso que permitam gravar, reproduzir e visualizar informações, com função de cálculo incorporada; máquinas de contabilidade, máquinas de franquear, de emitir bilhetes e máquinas semelhantes, com dispositivo de cálculo incorporado; caixas registradoras."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	84821010	84	8482	84821	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	29.9	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	"""Rolamentos de esferas, de roletes ou de agulhas."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	85071010	85	8507	85071	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	7233.6	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	85071010	85	8507	85071	2949	Outra entrada de mercadoria ou prestação de serviço não especificado	2	29	13664.01	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	85119000	85	8511	85119	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	91.48	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha (faísca*) ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (por exemplo, dínamos e alternadores) e conjuntores-disjuntores utilizados com estes motores."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	85392110	85	8539	85392	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	98.6	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Lâmpadas e tubos elétricos de incandescência ou de descarga, incluindo os artigos denominados """"faróis e projetores, em unidades seladas"""	"""- Outras lâmpadas e tubos de incandescência, exceto de raios ultravioleta ou infravermelhos:"""
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	87043190	87	8704	87043	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	130000.0	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	Veículos automóveis para transporte de mercadorias.	"""- Outros, com motor de pistão, de ignição por centelha (faísca*):"""
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	87112010	87	8711	87112	1913	Retorno de mercadoria ou bem remetido para demonstração	1	19	27192.8	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	"""Motocicletas (incluindo os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais."""	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	87141000	87	8714	87141	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	3137.17	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	Partes e acessórios dos veículos das posições 87.11 a 87.13.	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	87141000	87	8714	87141	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	2013.3	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	Partes e acessórios dos veículos das posições 87.11 a 87.13.	
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	87149320	87	8714	87149	2202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	2	22	153.6	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	Partes e acessórios dos veículos das posições 87.11 a 87.13.	- Outros:
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	87149990	87	8714	87149	2202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	2	22	117.0	"""Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios."""	Partes e acessórios dos veículos das posições 87.11 a 87.13.	- Outros:
2018	0 - entrada	ABAETETUBA	4541206	Comércio a varejo de peças e acessórios novos para motocicletas e motonetas	45	454	45412	94037000	94	9403	94037	1909	Retorno de bem remetido por conta de contrato de comodato	1	19	1000.0	"""Móveis; mobiliário médico-cirúrgico; colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos noutros Capítulos; anúncios, cartazes ou tabuletas e placas indicadoras, luminosos e artigos semelhantes; construções pré-fabricadas."""	Outros móveis e suas partes.	
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	04039000	04	0403	04039	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	11.85			
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	04051000	04	0405	04051	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	65.0			
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	04061010	04	0406	04061	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	71.32			
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	15179010	15	1517	15179	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	44.31	Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentícias elaboradas; ceras de origem animal ou vegetal.	"""Margarina; misturas ou preparações alimentícias de gorduras ou de óleos animais ou vegetais ou de frações das diferentes gorduras ou óleos do presente Capítulo, exceto as gorduras e óleos alimentícios e respectivas frações da posição 15.16."""	
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	16010000	16	1601	16010	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	470.66	"""Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos."""		
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	19053100	19	1905	19053	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	160.08	"""Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria."""	"""Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula, em folhas, e produtos semelhantes."""	"""- Bolachas e biscoitos, adicionados de edulcorantes; waffles e wafers:"""
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	19053200	19	1905	19053	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	36.78	"""Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria."""	"""Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula, em folhas, e produtos semelhantes."""	"""- Bolachas e biscoitos, adicionados de edulcorantes; waffles e wafers:"""
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	22021000	22	2202	22021	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	148.78	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Águas, incluindo as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sucos (sumos) de fruta ou de produtos hortícolas, da posição 20.09."""	
2018	0 - entrada	ABAETETUBA	4617600	Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo	46	461	46176	33061000	33	3306	33061	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	50.16	Óleos essenciais e resinoides; produtos de perfumaria ou de toucador preparados e preparações cosméticas.	"""Preparações para higiene bucal ou dentária, incluindo os pós e cremes para facilitar a aderência de dentaduras; fios utilizados para limpar os espaços interdentais (fios dentais), em embalagens individuais para venda a retalho."""	
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	00000000	00	0000	00000	2206	Anulação de valor relativo à prestação de serviço de transporte	2	22	15000.0			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01022190	01	0102	01022	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	604832.81			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01022990	01	0102	01022	1504	Entrada decorrente de devolução de mercadoria remetida com fim específico de exportação, adquirida ou recebida de terceiros	1	15	382618.7			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01022990	01	0102	01022	1505	Entrada decorrente de devolução simbólica de mercadoria remetida para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.	1	15	54978400.0			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01022990	01	0102	01022	1506	Entrada decorrente de devolução simbólica de mercadoria, adquirida ou recebida de terceiros, remetida para formação de lote de exportação.	1	15	93642000.0			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01022990	01	0102	01022	2151	Transferência para industrialização ou produção rural	2	21	23369.98			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01029000	01	0102	01029	1201	Devolução de venda de produção do estabelecimento	1	12	286524.06			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01029000	01	0102	01029	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	501624.12			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01029000	01	0102	01029	1504	Entrada decorrente de devolução de mercadoria remetida com fim específico de exportação, adquirida ou recebida de terceiros	1	15	409565.52			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01029000	01	0102	01029	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	4017045.1			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	01029000	01	0102	01029	2503	Entrada decorrente de devolução de produto remetido com fim específico de exportação, de produção do estabelecimento	2	25	57712.67			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	02013000	02	0201	02013	1201	Devolução de venda de produção do estabelecimento	1	12	31545.73			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	02071400	02	0207	02071	1201	Devolução de venda de produção do estabelecimento	1	12	510.0			
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	10079000	10	1007	10079	1201	Devolução de venda de produção do estabelecimento	1	12	19319.2	Cereais.	Sorgo de grão.	
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	11042300	11	1104	11042	1201	Devolução de venda de produção do estabelecimento	1	12	30754.6	Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo.	"""Grãos de cereais trabalhados de outro modo (por exemplo, descascados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 10.06; germes de cereais, inteiros, esmagados, em flocos ou moídos."""	"""- Outros grãos trabalhados (por exemplo, descascados, em pérolas, cortados ou partidos):"""
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	12092900	12	1209	12092	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	6200.0	"""Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens."""	"""Sementes, frutos e esporos, para semeadura (sementeira)."""	- Sementes de plantas forrageiras:
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	16010000	16	1601	16010	1201	Devolução de venda de produção do estabelecimento	1	12	470.0	"""Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos."""		
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	16024900	16	1602	16024	1506	Entrada decorrente de devolução simbólica de mercadoria, adquirida ou recebida de terceiros, remetida para formação de lote de exportação.	1	15	2049600.0	"""Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos."""	"""Outras preparações e conservas de carne, de miudezas ou de sangue."""	- Da espécie suína:
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	21069090	21	2106	21069	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	883.8	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	4623101	Comércio atacadista de animais vivos	46	462	46231	23040090	23	2304	23040	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	3515.0	Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais.		
